Marca temporal,Fecha,Tienda,Departamento,Sector sucursal,Estacionamiento [Había guardia de seguridad en el área de estacionamiento.],Estacionamiento [El guardia de seguridad del estacionamiento se encontraba prestando atención al entorno.],Estacionamiento [Todos los espacios de estacionamiento estaban disponibles para los clientes.],Bienvenida [Habían suficientes elementos disponibles en el área de bienvenida.],Bienvenida [Los elementos del área de bienvenida estaban limpios y sin residuos de basura o comida.],Bienvenida [El personal del área de bienvenida se mostró amable y dio la bienvenida.],Bienvenida [El personal del área de bienvenida dio la bienvenida y ofreció atención.],Bienvenida [Los elementos del área de bienvenida se desplazaban correctamente.],"Pasillo central [El pasillo central estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]",Pasillo central [Alguna exhibición del pasillo central estaba vacía o sin producto.],Sector 1 [Había mal olor en el Sector 1.],"Sector 1 [En el área de mostrador del Sector 1, cuando se llamó al personal atendió rápidamente.]",Sector 1 [El personal del Sector 1 fue amable.],Sector 1 [El personal del Sector 1 mostró conocimiento cuando se le preguntó algo relacionado al Sector 1.],"Sector 1 [El Sector 1 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Sector 2 [El Sector 2 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]",Sector 2 [El personal del Sector 2 fue amable.],Sector 2 [El personal del Sector 2 mostró conocimiento cuando se le preguntó algo relacionado a su área.],Sector 3 [La exhibición del Sector 3 está completa (no hay canastas o bandejas vacías).],"Sector 3 [El Sector 3 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Pasillo secundario [El pasillo secundario está limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Pasillo secundario [Hay cajas o algún otro objeto que obstaculiza el paso en el pasillo secundario, sin que haya alguien trabajando con ello.]","Pasillo secundario [Al preguntar al personal del pasillo secundario donde ubicar un producto, ¿lo guiaron hacia el producto?]",Cobro [Encontró un punto de cobro disponible rápidamente.],Cobro [El personal de cobro saludó cordialmente.],Cobro [El personal de cobro fue amable durante toda la transacción.],Cobro [El personal de cobro ofreció productos en el área de cobro.],Cobro [El personal de cobro dejó de ofrecer productos adicionales cuando se le indicó que no estaba interesado.],Cobro [El personal de cobro reaccionó amablemente cuando se le pidió retirar algún producto de la transacción.],Cobro [El personal de cobro agradeció mi compra y se despidió.],Empaque [Las opciones de empaque son suficientes para diferentes ocasiones.],Empaque [El personal de empaque fue amable y ágil para realizar mi empaque.],Sanitarios [El sanitario estaba disponible para los clientes en todo momento (sin llave).],"Sanitarios [Había suficientes suministros en el sanitario (agua, jabón y papel).]","Sanitarios [Funcionan correctamente el inodoro, lavamanos y secador de manos en los sanitarios.]",Sanitarios [Estaba llena y actualizada la hoja de limpieza de los sanitarios.],Sanitarios [El sanitario olía bien.],"Experiencia [El ambiente (iluminación, diseño, música y aroma) es agradable y acorde a la experiencia.]","Experiencia [En general, el personal es agradable, atento y servicial.]",Experiencia [La misión de mi visita se cumplió y fue gracias a la buena asesoría y atención del personal.],Comentarios,Hallazgo grave
2026-04-12 16:45:36,12/04/2026,Sucursal Mercado Chiq,Chiquimula,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,,
2026-04-06 12:17:07,06/04/2026,Sucursal Chiquimula Centro,Chiquimula,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,,
2026-04-16 13:49:06,16/04/2026,Sucursal Norte Jala,Jalapa,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,,
2026-04-27 16:35:24,27/04/2026,Sucursal Jalapa Plaza,Jalapa,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,"Visita dentro del promedio, con áreas de oportunidad.",
2026-04-12 17:00:24,12/04/2026,Sucursal Terminal Solo,Sololá,Distrito Occidente,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-04-04 12:19:38,04/04/2026,Sucursal Sololá Centro,Sololá,Distrito Occidente,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-04-19 14:19:54,19/04/2026,Sucursal Express Toto,Totonicapán,Distrito Occidente,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,,
2026-04-21 15:54:06,21/04/2026,Sucursal Totonicapán Plaza,Totonicapán,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-04-13 16:35:00,13/04/2026,Sucursal Plaza Quic,Quiché,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,,
2026-04-22 09:00:22,22/04/2026,Sucursal Quiché Plaza,Quiché,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-04-08 14:52:52,08/04/2026,Sucursal Oriente Baja,Baja Verapaz,Distrito Norte,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,,
2026-05-01 12:00:34,01/05/2026,Sucursal Centro,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-09 10:32:14,09/05/2026,Sucursal Norte,Guatemala,Distrito Metro,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,,
2026-05-18 11:28:30,18/05/2026,Sucursal Sur,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-03 10:00:11,03/05/2026,Sucursal Las Palmas,Guatemala,Distrito Metro,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-03 15:49:50,03/05/2026,Sucursal Pradera,Guatemala,Distrito Metro,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-27 10:20:38,27/05/2026,Sucursal Majadas,Guatemala,Distrito Metro,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,,
2026-05-22 12:05:41,22/05/2026,Sucursal Vista Hermosa,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-15 13:22:25,15/05/2026,Sucursal Cayalá,Guatemala,Distrito Metro,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,,
2026-05-01 18:34:37,01/05/2026,Sucursal Américas,Guatemala,Distrito Metro,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-05-07 08:13:07,07/05/2026,Sucursal Roosevelt,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-21 15:17:33,21/05/2026,Sucursal Portales,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,,
2026-05-06 18:17:19,06/05/2026,Sucursal Naranjo,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-05-16 08:30:58,16/05/2026,Sucursal San Cristóbal,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-15 16:54:28,15/05/2026,Sucursal Muxbal,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-26 10:26:51,26/05/2026,Sucursal Carretera,Guatemala,Distrito Metro,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-08 08:24:55,08/05/2026,Sucursal Zonal,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,,
2026-05-24 17:55:42,24/05/2026,Sucursal Express,Guatemala,Distrito Metro,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-21 16:35:31,21/05/2026,Sucursal San Miguel,Guatemala,Distrito Metro,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,,
2026-05-14 14:34:18,14/05/2026,Sucursal Villa Nueva,Guatemala,Distrito Metro,SÍ,NO,NO,NO,NO,SÍ,SÍ,NO,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-15 16:36:46,15/05/2026,Sucursal Petapa,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-05-11 17:26:40,11/05/2026,Sucursal Mixco,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-05-02 15:12:54,02/05/2026,Sucursal San José,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-22 13:15:36,22/05/2026,Sucursal Santa Catarina,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,NO,,
2026-05-09 10:15:52,09/05/2026,Sucursal Pinula,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-13 17:13:22,13/05/2026,Sucursal Boca del Monte,Guatemala,Distrito Metro,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-24 18:19:40,24/05/2026,Sucursal Atlántico,Guatemala,Distrito Metro,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-25 16:22:19,25/05/2026,Sucursal Pacífico,Guatemala,Distrito Metro,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-05-06 12:14:26,06/05/2026,Sucursal Aguilar Batres,Guatemala,Distrito Metro,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-27 18:10:32,27/05/2026,Sucursal Avenida,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2026-05-15 17:48:01,15/05/2026,Sucursal Boulevard,Guatemala,Distrito Metro,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,,
2026-05-22 09:50:14,22/05/2026,Sucursal Quetzaltenango Norte,Quetzaltenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,,
2026-05-13 15:29:37,13/05/2026,Sucursal Terminal Quet,Quetzaltenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-06 11:22:12,06/05/2026,Sucursal Quetzaltenango Centro,Quetzaltenango,Distrito Occidente,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-27 12:26:57,27/05/2026,Sucursal Llanos Quet,Quetzaltenango,Distrito Occidente,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,,
2026-05-05 11:13:46,05/05/2026,Sucursal Quetzaltenango Norte,Quetzaltenango,Distrito Occidente,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,"Visita dentro del promedio, con áreas de oportunidad.",
2026-05-01 11:51:52,01/05/2026,Sucursal Sur Quet,Quetzaltenango,Distrito Occidente,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2026-05-16 17:40:58,16/05/2026,Sucursal Escuintla Centro,Escuintla,Distrito Sur,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2026-05-12 09:25:41,12/05/2026,Sucursal Mercado Escu,Escuintla,Distrito Sur,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,,
2026-05-10 17:30:36,10/05/2026,Sucursal Escuintla Norte,Escuintla,Distrito Sur,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",Incidencia grave en Cobro: Condiciones inaceptables de servicio o infraestructura.
2026-05-20 13:03:17,20/05/2026,Sucursal Occidente Escu,Escuintla,Distrito Sur,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
